,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
64524,2.0,2.0,4.0,2.0,1696.0,2.0,1.0,2.0,1.0
64525,2.0,4.0,4.0,4.0,225.0,4.0,1.0,2.0,3.0
64527,2.0,4.0,2.0,4.0,1580.0,4.0,1.0,2.0,3.0
64528,2.0,4.0,2.0,4.0,486.0,4.0,1.0,2.0,1.0
64536,2.0,4.0,4.0,4.0,419.0,4.0,1.0,2.0,3.0
64538,2.0,4.0,4.0,4.0,301.0,4.0,1.0,2.0,3.0
64543,2.0,4.0,2.0,4.0,990.0,4.0,1.0,2.0,3.0
64544,2.0,4.0,4.0,4.0,226.0,4.0,1.0,2.0,3.0
64545,2.0,4.0,4.0,4.0,714.0,4.0,1.0,2.0,3.0
64548,2.0,4.0,2.0,4.0,738.0,4.0,1.0,2.0,1.0
64561,2.0,4.0,4.0,4.0,372.0,4.0,1.0,2.0,3.0
64562,2.0,4.0,4.0,4.0,729.0,4.0,1.0,2.0,1.0
64566,2.0,4.0,4.0,4.0,433.0,4.0,1.0,2.0,3.0
64569,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,1.0
64570,2.0,4.0,4.0,4.0,939.0,4.0,1.0,2.0,3.0
64571,2.0,4.0,4.0,4.0,626.0,4.0,1.0,2.0,3.0
64572,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,3.0
64573,2.0,4.0,4.0,4.0,909.0,4.0,1.0,2.0,1.0
64575,2.0,4.0,4.0,4.0,360.0,4.0,1.0,4.0,3.0
64581,2.0,4.0,4.0,4.0,339.0,4.0,1.0,2.0,3.0
64582,2.0,4.0,4.0,4.0,740.0,4.0,1.0,2.0,3.0
64587,2.0,4.0,2.0,4.0,446.0,4.0,1.0,2.0,3.0
64589,2.0,4.0,4.0,4.0,613.0,4.0,1.0,2.0,3.0
64590,2.0,2.0,2.0,4.0,4025.0,2.0,1.0,2.0,1.0
64592,2.0,4.0,2.0,4.0,7080.0,4.0,1.0,2.0,3.0
64593,2.0,4.0,2.0,4.0,7000.0,4.0,1.0,2.0,3.0
64594,2.0,4.0,4.0,4.0,5500.0,4.0,1.0,2.0,1.0
64595,2.0,2.0,2.0,4.0,6700.0,2.0,1.0,2.0,1.0
64598,2.0,4.0,4.0,4.0,4460.0,4.0,1.0,2.0,1.0
64600,2.0,4.0,2.0,4.0,3937.0,4.0,1.0,2.0,3.0
64601,2.0,4.0,2.0,4.0,9333.0,4.0,1.0,2.0,1.0
64602,2.0,2.0,2.0,4.0,11890.0,2.0,1.0,2.0,1.0
64603,2.0,2.0,2.0,4.0,3500.0,2.0,1.0,2.0,1.0
64604,2.0,2.0,2.0,4.0,2875.0,2.0,1.0,2.0,1.0
64605,2.0,4.0,2.0,4.0,17600.0,4.0,1.0,2.0,1.0
64606,2.0,4.0,2.0,4.0,2300.0,4.0,1.0,2.0,1.0
64608,2.0,4.0,2.0,4.0,2200.0,4.0,1.0,2.0,1.0
64609,2.0,4.0,2.0,4.0,2800.0,4.0,1.0,2.0,1.0
64611,2.0,4.0,2.0,4.0,3750.0,4.0,1.0,2.0,1.0
64613,2.0,4.0,2.0,4.0,5000.0,4.0,1.0,2.0,1.0
64614,2.0,2.0,2.0,4.0,7750.0,2.0,1.0,2.0,3.0
64615,2.0,4.0,4.0,4.0,4800.0,4.0,1.0,2.0,1.0
64616,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64617,2.0,2.0,2.0,4.0,5700.0,2.0,1.0,2.0,1.0
64618,2.0,2.0,2.0,4.0,1500.0,2.0,1.0,2.0,1.0
64619,2.0,2.0,2.0,4.0,14820.0,2.0,1.0,2.0,1.0
64620,2.0,4.0,4.0,4.0,2900.0,4.0,1.0,2.0,1.0
64621,2.0,4.0,4.0,4.0,1940.0,4.0,1.0,2.0,3.0
64624,2.0,4.0,2.0,4.0,5990.0,4.0,1.0,2.0,3.0
64626,2.0,2.0,2.0,4.0,3269.0,2.0,1.0,2.0,1.0
64627,2.0,4.0,4.0,4.0,3650.0,4.0,1.0,2.0,1.0
64628,2.0,2.0,2.0,4.0,3366.0,2.0,1.0,2.0,1.0
64629,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64630,2.0,4.0,2.0,4.0,4666.0,4.0,1.0,2.0,1.0
64631,2.0,4.0,2.0,4.0,2750.0,4.0,1.0,2.0,1.0
64632,2.0,4.0,4.0,4.0,2900.0,4.0,1.0,2.0,1.0
64633,2.0,4.0,4.0,4.0,6000.0,4.0,1.0,2.0,1.0
64636,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64639,2.0,2.0,2.0,2.0,15000.0,2.0,1.0,2.0,1.0
64641,2.0,2.0,2.0,4.0,2451.0,2.0,1.0,2.0,1.0
64642,2.0,4.0,2.0,2.0,3380.0,4.0,1.0,2.0,1.0
64645,2.0,4.0,2.0,2.0,6485.0,4.0,1.0,2.0,1.0
64647,2.0,4.0,2.0,4.0,2645.0,4.0,1.0,2.0,1.0
64648,2.0,2.0,2.0,4.0,2600.0,2.0,1.0,2.0,1.0
64649,2.0,2.0,2.0,4.0,2300.0,2.0,1.0,2.0,1.0
64650,2.0,4.0,2.0,4.0,9680.0,4.0,1.0,2.0,1.0
64652,2.0,4.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
64653,2.0,4.0,2.0,4.0,4178.0,4.0,1.0,2.0,1.0
64654,2.0,2.0,2.0,4.0,16339.0,2.0,1.0,2.0,1.0
64655,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64656,2.0,4.0,4.0,4.0,4666.0,4.0,1.0,2.0,1.0
64657,2.0,4.0,2.0,4.0,9260.0,4.0,1.0,2.0,1.0
64660,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,1.0
64662,2.0,4.0,2.0,4.0,331.0,4.0,1.0,2.0,1.0
64663,4.0,4.0,2.0,4.0,169.0,4.0,3.0,2.0,3.0
64667,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,1.0
64668,2.0,4.0,2.0,4.0,189.0,4.0,1.0,2.0,1.0
64670,4.0,2.0,4.0,4.0,0.0,2.0,3.0,2.0,1.0
64674,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
64676,2.0,4.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64677,2.0,4.0,2.0,2.0,1650.0,4.0,1.0,2.0,1.0
64678,2.0,2.0,2.0,4.0,5566.0,2.0,1.0,2.0,1.0
64679,2.0,2.0,2.0,4.0,1550.0,2.0,1.0,2.0,1.0
64680,2.0,2.0,2.0,4.0,2750.0,2.0,1.0,2.0,1.0
64681,2.0,4.0,4.0,4.0,3400.0,4.0,1.0,2.0,1.0
64682,2.0,4.0,2.0,4.0,3000.0,4.0,1.0,2.0,3.0
64683,2.0,4.0,4.0,4.0,5195.0,4.0,1.0,2.0,3.0
64684,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
64685,2.0,4.0,2.0,4.0,10000.0,4.0,1.0,2.0,3.0
64686,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,2.0,3.0
64689,2.0,4.0,4.0,4.0,5000.0,4.0,1.0,2.0,3.0
64690,2.0,4.0,2.0,4.0,1583.0,4.0,1.0,2.0,1.0
64697,2.0,4.0,2.0,4.0,950.0,4.0,1.0,2.0,3.0
64699,2.0,4.0,2.0,4.0,957.0,4.0,1.0,2.0,1.0
64702,2.0,4.0,2.0,4.0,1600.0,4.0,1.0,2.0,3.0
64703,2.0,2.0,2.0,4.0,4250.0,2.0,1.0,2.0,1.0
64705,2.0,4.0,4.0,4.0,2250.0,4.0,1.0,2.0,1.0
64706,2.0,4.0,2.0,4.0,2100.0,4.0,1.0,2.0,1.0
64707,2.0,2.0,4.0,4.0,1000.0,2.0,1.0,2.0,1.0
64713,2.0,2.0,2.0,4.0,2500.0,2.0,1.0,2.0,3.0
64714,2.0,2.0,2.0,4.0,10000.0,2.0,1.0,2.0,1.0
64715,2.0,2.0,4.0,4.0,6166.0,2.0,1.0,2.0,1.0
64716,2.0,2.0,2.0,4.0,4350.0,2.0,1.0,2.0,1.0
64718,2.0,2.0,2.0,4.0,5483.0,2.0,1.0,2.0,1.0
64720,2.0,4.0,2.0,4.0,4250.0,4.0,1.0,2.0,1.0
64721,2.0,4.0,2.0,4.0,4150.0,4.0,1.0,2.0,1.0
64722,2.0,4.0,2.0,4.0,5075.0,4.0,1.0,2.0,1.0
64723,2.0,4.0,2.0,4.0,11500.0,4.0,1.0,2.0,1.0
64724,2.0,2.0,2.0,4.0,7325.0,2.0,1.0,2.0,1.0
64725,2.0,4.0,4.0,4.0,6666.0,4.0,1.0,2.0,1.0
64726,2.0,4.0,2.0,4.0,14239.0,4.0,1.0,2.0,1.0
64728,2.0,4.0,2.0,2.0,8085.0,4.0,1.0,2.0,1.0
64729,2.0,4.0,2.0,4.0,8000.0,4.0,1.0,2.0,1.0
64731,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64732,2.0,2.0,2.0,2.0,8850.0,2.0,1.0,2.0,1.0
64734,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
64735,2.0,4.0,4.0,4.0,14100.0,4.0,1.0,2.0,1.0
64737,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64738,4.0,4.0,2.0,4.0,14250.0,4.0,3.0,2.0,1.0
64740,2.0,4.0,2.0,4.0,1700.0,4.0,1.0,2.0,1.0
64741,2.0,4.0,2.0,4.0,4750.0,4.0,1.0,2.0,1.0
64742,2.0,2.0,2.0,2.0,6700.0,2.0,1.0,2.0,1.0
64743,2.0,2.0,2.0,2.0,17000.0,2.0,1.0,2.0,1.0
64747,2.0,4.0,2.0,4.0,17000.0,4.0,1.0,2.0,1.0
64748,2.0,4.0,4.0,4.0,1333.0,4.0,1.0,2.0,1.0
64751,2.0,4.0,2.0,4.0,3750.0,4.0,1.0,2.0,3.0
64752,2.0,2.0,2.0,2.0,4000.0,2.0,1.0,2.0,1.0
64753,2.0,2.0,2.0,2.0,4475.0,2.0,1.0,2.0,1.0
64754,2.0,2.0,2.0,2.0,8300.0,2.0,1.0,2.0,1.0
64755,2.0,2.0,2.0,2.0,2266.0,2.0,1.0,2.0,1.0
64757,4.0,4.0,2.0,4.0,925.0,4.0,3.0,2.0,3.0
64758,2.0,4.0,2.0,4.0,2966.0,4.0,1.0,2.0,1.0
64760,2.0,4.0,2.0,4.0,3000.0,4.0,1.0,2.0,1.0
64763,2.0,4.0,2.0,4.0,11000.0,4.0,1.0,2.0,1.0
64764,2.0,4.0,2.0,4.0,1565.0,4.0,1.0,2.0,1.0
64767,2.0,2.0,2.0,4.0,3900.0,2.0,1.0,2.0,1.0
64768,2.0,4.0,2.0,4.0,390.0,4.0,1.0,2.0,3.0
64770,2.0,4.0,4.0,4.0,1482.0,4.0,1.0,2.0,3.0
64771,2.0,2.0,2.0,4.0,1046.0,2.0,1.0,2.0,1.0
64772,2.0,4.0,2.0,4.0,516.0,4.0,1.0,2.0,1.0
64775,2.0,4.0,4.0,4.0,454.0,4.0,1.0,2.0,3.0
64777,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64779,4.0,4.0,2.0,4.0,1000.0,4.0,3.0,2.0,1.0
64781,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64783,2.0,2.0,2.0,2.0,10500.0,2.0,1.0,2.0,1.0
64784,2.0,2.0,2.0,4.0,11500.0,2.0,1.0,2.0,1.0
64785,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,1.0
64786,2.0,4.0,4.0,4.0,793.0,4.0,1.0,2.0,1.0
64787,2.0,4.0,4.0,4.0,9338.0,4.0,1.0,2.0,1.0
64789,2.0,2.0,2.0,4.0,2650.0,2.0,1.0,2.0,3.0
64790,2.0,4.0,2.0,4.0,8000.0,2.0,1.0,2.0,1.0
64791,2.0,4.0,4.0,2.0,3059.0,4.0,1.0,2.0,1.0
64792,2.0,2.0,2.0,4.0,8250.0,2.0,1.0,2.0,1.0
64793,2.0,4.0,2.0,4.0,7400.0,4.0,1.0,2.0,1.0
64795,2.0,4.0,2.0,4.0,7500.0,4.0,1.0,2.0,1.0
64796,2.0,4.0,2.0,4.0,3500.0,4.0,1.0,2.0,1.0
64797,2.0,4.0,4.0,4.0,2466.0,4.0,1.0,2.0,3.0
64798,2.0,2.0,4.0,4.0,999999999999.0,2.0,1.0,4.0,1.0
64799,2.0,4.0,4.0,4.0,5500.0,4.0,1.0,4.0,1.0
64800,2.0,2.0,2.0,2.0,5066.0,2.0,1.0,2.0,1.0
64801,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64803,2.0,2.0,2.0,2.0,10500.0,2.0,1.0,2.0,1.0
64804,2.0,4.0,2.0,4.0,10900.0,4.0,1.0,2.0,1.0
64805,2.0,2.0,2.0,2.0,8875.0,2.0,1.0,2.0,1.0
64806,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64810,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64812,2.0,4.0,2.0,4.0,1589.0,4.0,1.0,2.0,1.0
64815,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
64816,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
64817,2.0,4.0,2.0,4.0,5525.0,4.0,1.0,2.0,1.0
64818,2.0,2.0,2.0,4.0,7000.0,2.0,1.0,2.0,1.0
64819,2.0,2.0,2.0,4.0,7425.0,2.0,1.0,2.0,1.0
64820,2.0,4.0,2.0,4.0,12650.0,4.0,1.0,2.0,1.0
64821,2.0,4.0,2.0,4.0,2433.0,4.0,1.0,2.0,1.0
64824,2.0,4.0,4.0,4.0,2013.0,4.0,1.0,2.0,1.0
64825,2.0,2.0,2.0,2.0,10237.0,2.0,1.0,2.0,1.0
64826,2.0,2.0,2.0,2.0,4250.0,2.0,1.0,2.0,1.0
64828,2.0,4.0,2.0,4.0,4200.0,4.0,1.0,2.0,1.0
64831,2.0,4.0,2.0,2.0,4000.0,4.0,1.0,2.0,1.0
64833,2.0,2.0,2.0,2.0,9325.0,2.0,1.0,2.0,3.0
64834,2.0,2.0,2.0,2.0,3500.0,2.0,1.0,2.0,1.0
64836,2.0,2.0,2.0,4.0,19500.0,2.0,1.0,2.0,1.0
64837,2.0,4.0,4.0,4.0,6750.0,4.0,1.0,2.0,1.0
64839,2.0,4.0,4.0,4.0,1930.0,4.0,1.0,2.0,1.0
64840,2.0,4.0,4.0,4.0,2600.0,4.0,1.0,2.0,3.0
64843,4.0,2.0,2.0,4.0,999999999999.0,2.0,3.0,2.0,1.0
64844,2.0,2.0,2.0,4.0,6550.0,2.0,1.0,2.0,1.0
64846,2.0,4.0,4.0,4.0,1990.0,4.0,1.0,2.0,3.0
64847,2.0,2.0,4.0,4.0,6352.0,2.0,1.0,2.0,1.0
64848,2.0,4.0,2.0,4.0,11835.0,2.0,1.0,2.0,1.0
64850,2.0,4.0,4.0,4.0,30900.0,4.0,1.0,2.0,1.0
64851,2.0,4.0,2.0,4.0,1150.0,4.0,1.0,2.0,1.0
64852,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
64853,2.0,2.0,2.0,4.0,6200.0,2.0,1.0,2.0,1.0
64854,2.0,4.0,4.0,4.0,9000.0,4.0,1.0,4.0,1.0
64855,2.0,2.0,2.0,4.0,6200.0,2.0,1.0,2.0,1.0
64856,2.0,4.0,2.0,2.0,3250.0,4.0,1.0,2.0,1.0
64858,2.0,4.0,2.0,4.0,2550.0,4.0,1.0,2.0,1.0
64859,2.0,2.0,2.0,4.0,1850.0,2.0,1.0,2.0,1.0
64861,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,1.0
64862,2.0,2.0,2.0,2.0,3950.0,2.0,1.0,2.0,1.0
64863,2.0,4.0,4.0,4.0,1712.0,4.0,1.0,2.0,1.0
64864,2.0,4.0,2.0,4.0,1580.0,4.0,1.0,2.0,1.0
64865,2.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0
64867,2.0,2.0,2.0,4.0,15450.0,2.0,1.0,2.0,1.0
64868,2.0,4.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,3.0
64869,2.0,2.0,2.0,2.0,8750.0,2.0,1.0,2.0,1.0
64870,2.0,4.0,2.0,4.0,6666.0,4.0,1.0,2.0,1.0
64872,2.0,2.0,2.0,2.0,999999999999.0,2.0,1.0,2.0,1.0
64874,2.0,2.0,4.0,4.0,5500.0,2.0,1.0,2.0,1.0
64875,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64876,2.0,4.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64877,2.0,2.0,2.0,4.0,6390.0,2.0,1.0,2.0,1.0
64878,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
64879,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64880,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64881,2.0,4.0,4.0,4.0,20000.0,4.0,1.0,2.0,1.0
64882,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
64884,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
64885,2.0,4.0,4.0,4.0,1433.0,4.0,1.0,2.0,1.0
64887,2.0,4.0,4.0,4.0,1839.0,4.0,1.0,2.0,1.0
64888,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
64889,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64891,2.0,4.0,2.0,4.0,1658.0,2.0,1.0,2.0,1.0
64892,2.0,4.0,4.0,4.0,3500.0,4.0,1.0,2.0,1.0
64894,4.0,4.0,2.0,4.0,1726.0,4.0,3.0,2.0,1.0
64896,2.0,4.0,4.0,4.0,893.0,4.0,1.0,2.0,1.0
64898,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64899,2.0,4.0,4.0,4.0,1000.0,2.0,1.0,2.0,1.0
64900,2.0,2.0,4.0,4.0,625.0,2.0,1.0,2.0,1.0
64901,2.0,4.0,4.0,4.0,989.0,4.0,1.0,2.0,3.0
64902,2.0,4.0,2.0,4.0,2750.0,4.0,1.0,2.0,1.0
64903,4.0,2.0,4.0,4.0,7000.0,2.0,3.0,2.0,3.0
64904,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
64905,2.0,4.0,4.0,4.0,783.0,4.0,1.0,2.0,1.0
64906,2.0,4.0,4.0,4.0,3700.0,4.0,1.0,2.0,1.0
64909,2.0,4.0,4.0,4.0,1333.0,4.0,1.0,2.0,3.0
64910,2.0,4.0,4.0,4.0,3928.0,2.0,1.0,2.0,1.0
64911,2.0,4.0,4.0,4.0,2700.0,4.0,1.0,2.0,1.0
64912,2.0,4.0,4.0,4.0,383.0,4.0,1.0,2.0,3.0
64913,2.0,4.0,4.0,4.0,2942.0,4.0,1.0,2.0,1.0
64916,2.0,4.0,2.0,4.0,2825.0,4.0,1.0,2.0,1.0
64920,2.0,2.0,2.0,4.0,4912.0,2.0,1.0,2.0,1.0
64921,2.0,4.0,2.0,4.0,4266.0,4.0,1.0,2.0,1.0
64922,4.0,4.0,2.0,4.0,678.0,4.0,3.0,2.0,3.0
64923,2.0,2.0,2.0,4.0,2175.0,2.0,1.0,2.0,1.0
64924,2.0,2.0,4.0,4.0,675.0,2.0,1.0,2.0,1.0
64929,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,1.0
64930,2.0,4.0,2.0,4.0,4000.0,4.0,1.0,2.0,1.0
64931,2.0,4.0,4.0,4.0,1228.0,4.0,1.0,2.0,1.0
64933,2.0,2.0,2.0,4.0,12600.0,2.0,1.0,2.0,1.0
64934,2.0,4.0,2.0,4.0,1457.0,4.0,1.0,2.0,1.0
64936,2.0,4.0,4.0,4.0,789.0,4.0,1.0,2.0,3.0
64937,2.0,4.0,4.0,4.0,814.0,4.0,1.0,2.0,3.0
64939,2.0,2.0,4.0,4.0,4000.0,2.0,1.0,2.0,1.0
64940,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,1.0
64941,2.0,2.0,2.0,4.0,1572.0,2.0,1.0,2.0,1.0
64942,2.0,2.0,2.0,4.0,1640.0,2.0,1.0,2.0,3.0
64943,2.0,2.0,2.0,4.0,2004.0,2.0,1.0,2.0,1.0
64944,2.0,4.0,4.0,4.0,713.0,4.0,1.0,2.0,3.0
64945,2.0,4.0,4.0,4.0,1733.0,4.0,1.0,2.0,1.0
64946,2.0,4.0,2.0,4.0,1223.0,4.0,1.0,2.0,3.0
64947,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,1.0
64948,2.0,4.0,2.0,4.0,925.0,4.0,1.0,2.0,3.0
64950,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,1.0
64951,2.0,2.0,4.0,4.0,1725.0,2.0,1.0,2.0,1.0
64952,4.0,4.0,2.0,4.0,2333.0,4.0,3.0,2.0,1.0
64953,2.0,4.0,2.0,4.0,589.0,4.0,1.0,2.0,3.0
64955,2.0,4.0,2.0,4.0,494.0,4.0,1.0,2.0,1.0
64957,2.0,2.0,2.0,2.0,1565.0,2.0,1.0,2.0,1.0
64958,2.0,4.0,4.0,4.0,866.0,4.0,1.0,2.0,1.0
64959,4.0,4.0,2.0,4.0,542.0,4.0,3.0,2.0,3.0
64960,2.0,4.0,2.0,4.0,899.0,4.0,1.0,2.0,1.0
64962,4.0,4.0,2.0,4.0,400.0,4.0,3.0,2.0,1.0
64963,4.0,4.0,2.0,4.0,226.0,4.0,3.0,2.0,3.0
64965,2.0,4.0,2.0,4.0,2326.0,4.0,1.0,2.0,1.0
64966,2.0,4.0,2.0,4.0,5250.0,2.0,1.0,2.0,1.0
64967,2.0,2.0,4.0,4.0,2875.0,2.0,1.0,2.0,1.0
64968,2.0,4.0,4.0,4.0,3500.0,4.0,1.0,2.0,1.0
64972,2.0,4.0,2.0,4.0,2842.0,4.0,1.0,2.0,1.0
64973,2.0,4.0,2.0,4.0,1414.0,4.0,1.0,2.0,3.0
64974,2.0,4.0,4.0,4.0,1666.0,4.0,1.0,2.0,3.0
64975,2.0,2.0,2.0,4.0,11050.0,2.0,1.0,2.0,3.0
64977,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
64978,2.0,4.0,4.0,4.0,1900.0,4.0,1.0,2.0,1.0
64979,2.0,4.0,4.0,4.0,5000.0,4.0,1.0,2.0,1.0
64981,2.0,4.0,4.0,2.0,1916.0,4.0,1.0,2.0,3.0
64984,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,1.0
64985,2.0,4.0,2.0,4.0,1116.0,4.0,1.0,2.0,1.0
64986,2.0,4.0,2.0,4.0,555.0,4.0,1.0,2.0,3.0
64992,2.0,4.0,4.0,4.0,1239.0,4.0,1.0,2.0,3.0
64994,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
64996,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,3.0
64997,2.0,4.0,4.0,4.0,2294.0,4.0,1.0,2.0,1.0
65000,2.0,4.0,4.0,4.0,5826.0,4.0,1.0,2.0,3.0
65003,2.0,4.0,2.0,4.0,425.0,2.0,1.0,2.0,1.0
65005,2.0,4.0,2.0,4.0,6700.0,4.0,1.0,2.0,1.0
65008,2.0,2.0,2.0,4.0,6113.0,2.0,1.0,2.0,1.0
65010,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
65011,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,1.0
65012,2.0,4.0,4.0,4.0,2225.0,4.0,1.0,2.0,3.0
65013,2.0,2.0,4.0,4.0,3266.0,2.0,1.0,2.0,1.0
65017,2.0,4.0,4.0,4.0,2569.0,4.0,1.0,2.0,1.0
65018,2.0,4.0,4.0,4.0,1130.0,4.0,1.0,2.0,1.0
65021,2.0,4.0,4.0,4.0,5500.0,2.0,1.0,2.0,1.0
65024,2.0,4.0,4.0,4.0,2833.0,4.0,1.0,2.0,1.0
65025,2.0,2.0,2.0,2.0,6132.0,2.0,1.0,2.0,1.0
65027,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
65028,2.0,4.0,4.0,4.0,816.0,4.0,1.0,2.0,1.0
65029,2.0,4.0,2.0,4.0,1850.0,4.0,1.0,2.0,3.0
65033,2.0,4.0,4.0,4.0,10433.0,4.0,1.0,4.0,3.0
65034,2.0,4.0,2.0,4.0,10500.0,4.0,1.0,2.0,3.0
65035,2.0,4.0,2.0,4.0,3055.0,4.0,1.0,2.0,1.0
65036,2.0,4.0,2.0,4.0,3000.0,4.0,1.0,2.0,1.0
65037,2.0,4.0,4.0,4.0,9000.0,2.0,1.0,2.0,1.0
65038,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
65039,2.0,4.0,2.0,2.0,999999999999.0,4.0,1.0,2.0,1.0
65040,2.0,4.0,2.0,4.0,4000.0,4.0,1.0,2.0,1.0
65041,2.0,2.0,2.0,2.0,6333.0,2.0,1.0,2.0,1.0
65043,2.0,4.0,4.0,4.0,3360.0,4.0,1.0,2.0,1.0
65044,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
65045,4.0,4.0,2.0,4.0,933.0,4.0,1.0,2.0,3.0
65046,2.0,4.0,2.0,4.0,532.0,4.0,1.0,2.0,3.0
65047,4.0,4.0,2.0,4.0,725.0,4.0,3.0,2.0,3.0
65048,4.0,4.0,2.0,4.0,306.0,4.0,1.0,2.0,1.0
65049,4.0,4.0,2.0,4.0,663.0,4.0,3.0,2.0,1.0
65050,4.0,4.0,2.0,4.0,849.0,4.0,3.0,2.0,1.0
65051,2.0,4.0,2.0,4.0,771.0,4.0,1.0,2.0,1.0
65053,2.0,4.0,4.0,4.0,1200.0,4.0,1.0,4.0,3.0
65057,2.0,4.0,4.0,4.0,4575.0,4.0,1.0,2.0,1.0
65058,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,3.0
65059,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,3.0
65060,2.0,4.0,2.0,4.0,3500.0,4.0,1.0,2.0,1.0
65062,2.0,4.0,4.0,4.0,4000.0,4.0,1.0,2.0,1.0
65063,2.0,4.0,4.0,4.0,339.0,2.0,1.0,2.0,1.0
65064,2.0,4.0,2.0,4.0,3216.0,4.0,1.0,2.0,1.0
65065,2.0,2.0,2.0,4.0,5266.0,2.0,1.0,2.0,1.0
65066,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,1.0
65067,2.0,2.0,4.0,4.0,4000.0,2.0,1.0,2.0,3.0
65069,2.0,4.0,2.0,4.0,9000.0,4.0,1.0,2.0,1.0
65070,2.0,4.0,2.0,4.0,1920.0,4.0,1.0,2.0,1.0
65072,2.0,4.0,4.0,4.0,933.0,2.0,1.0,2.0,1.0
65074,2.0,4.0,4.0,4.0,818.0,4.0,1.0,2.0,1.0
65077,2.0,4.0,4.0,4.0,1259.0,4.0,1.0,2.0,1.0
65079,2.0,4.0,2.0,4.0,525.0,2.0,1.0,2.0,3.0
65080,2.0,4.0,2.0,4.0,720.0,4.0,1.0,2.0,1.0
65083,2.0,4.0,2.0,4.0,527.0,4.0,1.0,2.0,3.0
