,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
89243,2.0,4.0,2.0,4.0,350.0,4.0,1.0,2.0,1.0
89244,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,1.0
89246,2.0,4.0,2.0,4.0,950.0,4.0,1.0,2.0,3.0
89248,2.0,4.0,2.0,4.0,265.0,4.0,1.0,2.0,1.0
89250,4.0,4.0,2.0,4.0,666.0,4.0,3.0,2.0,3.0
89253,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
89257,2.0,4.0,4.0,4.0,794.0,4.0,1.0,2.0,3.0
89260,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,3.0
89261,2.0,2.0,2.0,2.0,1125.0,2.0,1.0,2.0,1.0
89262,2.0,2.0,2.0,4.0,2550.0,2.0,1.0,2.0,1.0
89263,2.0,2.0,2.0,2.0,875.0,2.0,1.0,2.0,3.0
89264,2.0,4.0,2.0,4.0,660.0,4.0,1.0,2.0,1.0
89270,2.0,4.0,2.0,4.0,1550.0,4.0,1.0,2.0,1.0
89271,2.0,2.0,2.0,4.0,1333.0,2.0,1.0,2.0,1.0
89273,2.0,4.0,2.0,4.0,875.0,4.0,1.0,2.0,1.0
89276,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
89277,2.0,4.0,2.0,4.0,2700.0,4.0,1.0,2.0,1.0
89278,2.0,4.0,2.0,4.0,2300.0,4.0,1.0,2.0,1.0
89279,2.0,2.0,2.0,4.0,625.0,2.0,1.0,2.0,1.0
89280,2.0,2.0,2.0,4.0,2000.0,2.0,1.0,2.0,1.0
89282,2.0,4.0,2.0,4.0,2375.0,4.0,1.0,2.0,1.0
89285,2.0,4.0,2.0,4.0,4120.0,4.0,1.0,2.0,1.0
89287,2.0,2.0,2.0,4.0,1154.0,2.0,1.0,2.0,1.0
89288,2.0,4.0,2.0,4.0,1213.0,4.0,1.0,2.0,1.0
89289,2.0,4.0,2.0,4.0,1125.0,4.0,1.0,2.0,1.0
89291,2.0,2.0,2.0,4.0,394.0,2.0,1.0,2.0,3.0
89293,2.0,4.0,2.0,4.0,733.0,4.0,1.0,2.0,1.0
89294,2.0,4.0,2.0,4.0,462.0,4.0,1.0,2.0,3.0
89295,2.0,4.0,2.0,4.0,860.0,4.0,1.0,2.0,3.0
89296,2.0,4.0,2.0,4.0,694.0,4.0,1.0,2.0,3.0
89298,2.0,4.0,2.0,4.0,892.0,4.0,1.0,2.0,1.0
89299,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
89300,2.0,4.0,2.0,4.0,869.0,4.0,1.0,2.0,3.0
89302,2.0,2.0,2.0,4.0,1970.0,2.0,1.0,2.0,1.0
89303,4.0,4.0,2.0,4.0,1150.0,4.0,3.0,2.0,1.0
89305,2.0,4.0,2.0,4.0,203.0,4.0,1.0,2.0,3.0
89306,2.0,4.0,2.0,4.0,1225.0,4.0,1.0,2.0,3.0
89307,2.0,4.0,2.0,4.0,795.0,4.0,1.0,2.0,3.0
89308,4.0,2.0,2.0,4.0,332.0,2.0,3.0,2.0,3.0
89309,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
89310,4.0,4.0,2.0,4.0,477.0,2.0,3.0,2.0,3.0
89311,2.0,4.0,2.0,4.0,662.0,4.0,1.0,2.0,3.0
89320,2.0,4.0,2.0,4.0,925.0,4.0,1.0,2.0,1.0
89324,2.0,2.0,2.0,4.0,625.0,2.0,1.0,2.0,1.0
89326,2.0,4.0,2.0,4.0,1087.0,4.0,1.0,2.0,1.0
89328,2.0,4.0,2.0,4.0,1666.0,4.0,1.0,2.0,1.0
89330,2.0,4.0,2.0,4.0,743.0,4.0,1.0,2.0,1.0
89333,2.0,4.0,2.0,4.0,602.0,2.0,1.0,2.0,3.0
89336,2.0,4.0,2.0,4.0,1060.0,4.0,1.0,2.0,1.0
89337,2.0,4.0,2.0,4.0,604.0,2.0,1.0,2.0,1.0
89338,2.0,2.0,2.0,4.0,3283.0,2.0,1.0,2.0,1.0
89340,2.0,4.0,2.0,4.0,2090.0,4.0,1.0,2.0,1.0
89341,2.0,4.0,2.0,4.0,2193.0,4.0,1.0,2.0,3.0
89343,2.0,4.0,4.0,4.0,1862.0,4.0,1.0,2.0,1.0
89345,2.0,4.0,2.0,4.0,1576.0,4.0,1.0,2.0,1.0
89346,2.0,4.0,2.0,4.0,400.0,4.0,1.0,2.0,3.0
89347,2.0,4.0,2.0,4.0,3548.0,4.0,1.0,2.0,3.0
89348,2.0,4.0,2.0,4.0,1729.0,4.0,1.0,2.0,1.0
89353,4.0,2.0,2.0,4.0,240.0,2.0,3.0,2.0,1.0
89354,2.0,4.0,2.0,4.0,497.0,4.0,1.0,2.0,1.0
89355,2.0,4.0,2.0,4.0,1066.0,4.0,1.0,2.0,1.0
89356,2.0,4.0,2.0,2.0,1000.0,4.0,1.0,2.0,1.0
89358,2.0,4.0,2.0,4.0,629.0,4.0,1.0,2.0,1.0
89359,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
89360,2.0,4.0,2.0,4.0,1900.0,4.0,1.0,2.0,1.0
89361,2.0,4.0,2.0,4.0,2200.0,4.0,1.0,2.0,1.0
89362,4.0,4.0,2.0,4.0,400.0,4.0,3.0,2.0,1.0
89364,2.0,4.0,2.0,2.0,500.0,4.0,1.0,2.0,1.0
89367,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,1.0
89371,2.0,4.0,2.0,4.0,1675.0,4.0,1.0,2.0,1.0
89372,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
89375,2.0,4.0,2.0,4.0,433.0,2.0,1.0,2.0,1.0
89377,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,1.0
89378,4.0,4.0,2.0,4.0,217.0,4.0,3.0,2.0,3.0
89379,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,3.0
89380,4.0,4.0,2.0,2.0,225.0,4.0,3.0,2.0,1.0
89383,2.0,4.0,2.0,4.0,762.0,4.0,1.0,2.0,1.0
89384,2.0,4.0,2.0,4.0,1766.0,4.0,1.0,2.0,1.0
89385,2.0,2.0,2.0,4.0,6000.0,2.0,1.0,2.0,1.0
89386,2.0,2.0,2.0,4.0,3800.0,2.0,1.0,2.0,3.0
89387,2.0,2.0,2.0,4.0,1100.0,2.0,1.0,2.0,1.0
89388,4.0,2.0,2.0,4.0,400.0,2.0,3.0,2.0,3.0
89390,2.0,4.0,2.0,4.0,1000.0,2.0,1.0,2.0,3.0
89391,2.0,4.0,2.0,4.0,750.0,2.0,1.0,2.0,1.0
89394,4.0,2.0,2.0,4.0,596.0,2.0,3.0,2.0,1.0
89395,2.0,4.0,2.0,4.0,2250.0,4.0,1.0,2.0,1.0
89396,2.0,4.0,2.0,4.0,1429.0,4.0,1.0,2.0,3.0
89397,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
89400,4.0,2.0,2.0,4.0,3750.0,2.0,3.0,2.0,1.0
89403,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,1.0
89404,4.0,4.0,2.0,4.0,2364.0,4.0,3.0,2.0,1.0
89405,2.0,4.0,2.0,4.0,408.0,4.0,1.0,2.0,1.0
89406,2.0,4.0,2.0,4.0,290.0,4.0,1.0,2.0,3.0
89408,2.0,4.0,2.0,4.0,1576.0,4.0,1.0,2.0,1.0
89409,2.0,4.0,2.0,4.0,797.0,4.0,1.0,2.0,1.0
89410,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,1.0
89412,4.0,4.0,2.0,4.0,309.0,4.0,3.0,2.0,3.0
89413,2.0,4.0,2.0,4.0,329.0,4.0,1.0,2.0,1.0
89415,2.0,4.0,2.0,4.0,425.0,4.0,1.0,2.0,1.0
89416,2.0,4.0,2.0,4.0,275.0,4.0,1.0,2.0,1.0
89419,2.0,4.0,2.0,4.0,566.0,4.0,1.0,2.0,3.0
89420,2.0,4.0,2.0,4.0,1250.0,2.0,1.0,2.0,1.0
89421,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
89426,4.0,4.0,2.0,4.0,400.0,4.0,3.0,2.0,1.0
89427,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,1.0
89428,2.0,4.0,2.0,4.0,2300.0,2.0,1.0,2.0,1.0
89429,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
89430,2.0,2.0,2.0,4.0,4000.0,2.0,1.0,2.0,1.0
89434,4.0,4.0,2.0,4.0,550.0,4.0,3.0,2.0,3.0
89435,4.0,4.0,2.0,4.0,515.0,4.0,3.0,2.0,3.0
89438,2.0,4.0,2.0,4.0,875.0,4.0,1.0,2.0,3.0
89444,2.0,4.0,2.0,4.0,410.0,4.0,1.0,2.0,1.0
89445,2.0,2.0,2.0,4.0,1346.0,2.0,1.0,2.0,1.0
89446,2.0,4.0,2.0,4.0,591.0,4.0,1.0,2.0,1.0
89448,4.0,4.0,2.0,4.0,1233.0,4.0,3.0,2.0,3.0
89450,2.0,4.0,4.0,4.0,1666.0,4.0,1.0,2.0,1.0
89451,2.0,4.0,2.0,4.0,1039.0,4.0,1.0,2.0,1.0
89453,2.0,4.0,2.0,4.0,150.0,4.0,1.0,2.0,3.0
89456,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,1.0
89457,2.0,4.0,2.0,4.0,1427.0,4.0,1.0,2.0,1.0
89458,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,4.0,3.0
89460,2.0,4.0,2.0,4.0,1150.0,4.0,1.0,2.0,1.0
89461,2.0,4.0,2.0,4.0,7250.0,4.0,1.0,2.0,1.0
89462,2.0,2.0,2.0,4.0,975.0,2.0,1.0,2.0,1.0
89463,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,1.0
89464,2.0,4.0,2.0,4.0,1165.0,4.0,1.0,2.0,3.0
89465,4.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,3.0
89466,4.0,4.0,2.0,4.0,529.0,4.0,3.0,2.0,3.0
89467,4.0,2.0,2.0,4.0,833.0,2.0,3.0,2.0,1.0
89469,4.0,2.0,2.0,4.0,550.0,2.0,3.0,2.0,1.0
89470,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,1.0
89471,2.0,2.0,2.0,2.0,1916.0,2.0,1.0,2.0,1.0
89472,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,1.0
89474,2.0,2.0,2.0,4.0,1000.0,2.0,1.0,2.0,3.0
89476,2.0,2.0,2.0,2.0,2133.0,2.0,1.0,2.0,1.0
89477,4.0,2.0,2.0,4.0,788.0,2.0,3.0,2.0,3.0
89478,2.0,4.0,2.0,4.0,1600.0,2.0,1.0,2.0,1.0
89479,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
89480,2.0,2.0,2.0,4.0,1394.0,2.0,1.0,2.0,1.0
89481,2.0,2.0,2.0,4.0,750.0,2.0,1.0,2.0,1.0
89482,2.0,4.0,2.0,4.0,2625.0,4.0,1.0,2.0,1.0
89484,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,1.0
89486,4.0,4.0,2.0,4.0,858.0,4.0,1.0,2.0,1.0
89487,4.0,4.0,2.0,4.0,2188.0,4.0,3.0,2.0,1.0
89489,4.0,4.0,2.0,4.0,265.0,4.0,3.0,2.0,3.0
89490,2.0,2.0,2.0,4.0,1062.0,2.0,1.0,2.0,1.0
89492,2.0,4.0,4.0,4.0,1194.0,4.0,1.0,2.0,1.0
89493,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
89496,2.0,4.0,2.0,4.0,250.0,4.0,1.0,2.0,3.0
89497,2.0,4.0,2.0,4.0,2105.0,4.0,1.0,2.0,3.0
89500,2.0,4.0,2.0,4.0,2350.0,4.0,1.0,2.0,1.0
89502,2.0,4.0,2.0,4.0,980.0,4.0,1.0,2.0,3.0
89503,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,3.0
89504,2.0,4.0,2.0,4.0,360.0,4.0,1.0,2.0,3.0
89506,2.0,2.0,2.0,4.0,762.0,2.0,1.0,2.0,3.0
89511,2.0,2.0,2.0,4.0,833.0,2.0,1.0,2.0,3.0
89512,2.0,4.0,2.0,4.0,872.0,4.0,1.0,2.0,1.0
89518,2.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,3.0
89520,2.0,4.0,2.0,4.0,825.0,4.0,1.0,2.0,1.0
89521,2.0,4.0,2.0,4.0,992.0,4.0,1.0,2.0,1.0
89522,2.0,4.0,2.0,4.0,1979.0,4.0,1.0,2.0,3.0
89524,4.0,4.0,2.0,4.0,400.0,2.0,3.0,2.0,3.0
89525,2.0,4.0,2.0,4.0,612.0,4.0,1.0,2.0,1.0
89526,4.0,4.0,2.0,4.0,979.0,4.0,3.0,2.0,1.0
89527,2.0,4.0,2.0,4.0,451.0,4.0,1.0,2.0,3.0
89532,2.0,4.0,4.0,4.0,3600.0,4.0,1.0,2.0,3.0
89535,4.0,4.0,2.0,4.0,740.0,4.0,3.0,2.0,3.0
89539,2.0,2.0,2.0,4.0,1433.0,2.0,1.0,2.0,1.0
89540,2.0,2.0,2.0,4.0,5150.0,2.0,1.0,2.0,1.0
89541,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,1.0
89542,4.0,2.0,2.0,4.0,950.0,2.0,3.0,2.0,1.0
89543,2.0,2.0,2.0,4.0,1200.0,2.0,1.0,2.0,1.0
89545,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,1.0
89546,2.0,2.0,2.0,4.0,3242.0,2.0,1.0,2.0,1.0
89547,2.0,4.0,4.0,4.0,800.0,4.0,1.0,2.0,1.0
89548,2.0,2.0,2.0,4.0,2650.0,2.0,1.0,2.0,1.0
89549,2.0,4.0,2.0,4.0,2700.0,4.0,1.0,2.0,1.0
89550,2.0,4.0,2.0,4.0,1350.0,4.0,1.0,2.0,1.0
89551,2.0,4.0,2.0,4.0,850.0,4.0,1.0,2.0,3.0
89552,2.0,4.0,2.0,4.0,1075.0,4.0,1.0,2.0,1.0
89553,2.0,2.0,2.0,4.0,1550.0,2.0,1.0,2.0,1.0
89557,4.0,4.0,2.0,4.0,186.0,4.0,3.0,2.0,3.0
89558,2.0,2.0,2.0,4.0,1866.0,2.0,1.0,2.0,3.0
89559,2.0,4.0,2.0,4.0,480.0,4.0,1.0,2.0,3.0
89561,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
89562,2.0,4.0,2.0,4.0,1833.0,4.0,1.0,2.0,1.0
89564,4.0,2.0,2.0,4.0,240.0,2.0,3.0,2.0,1.0
89565,2.0,2.0,2.0,4.0,325.0,2.0,1.0,2.0,1.0
89566,2.0,2.0,2.0,4.0,825.0,2.0,1.0,2.0,1.0
89569,2.0,2.0,2.0,4.0,750.0,2.0,1.0,2.0,3.0
89571,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,1.0
89572,2.0,4.0,4.0,4.0,2388.0,4.0,1.0,4.0,3.0
89577,2.0,4.0,2.0,4.0,400.0,4.0,1.0,2.0,1.0
89578,2.0,4.0,2.0,4.0,1650.0,4.0,1.0,2.0,1.0
89579,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,1.0
89581,2.0,4.0,2.0,4.0,612.0,4.0,1.0,2.0,1.0
89582,2.0,2.0,2.0,2.0,3040.0,2.0,1.0,2.0,1.0
89586,2.0,4.0,2.0,4.0,650.0,4.0,1.0,2.0,1.0
89588,4.0,4.0,2.0,4.0,1194.0,4.0,3.0,2.0,3.0
89589,2.0,4.0,2.0,4.0,525.0,4.0,1.0,2.0,1.0
89591,4.0,4.0,2.0,4.0,810.0,4.0,3.0,2.0,3.0
89594,2.0,4.0,2.0,4.0,1350.0,4.0,1.0,2.0,1.0
89595,2.0,2.0,2.0,4.0,1407.0,2.0,1.0,2.0,1.0
89597,2.0,4.0,4.0,4.0,394.0,4.0,1.0,2.0,3.0
89599,2.0,4.0,2.0,4.0,894.0,4.0,1.0,2.0,1.0
89602,2.0,2.0,4.0,4.0,920.0,2.0,1.0,2.0,3.0
89605,2.0,4.0,4.0,4.0,395.0,4.0,1.0,2.0,3.0
89606,2.0,2.0,2.0,4.0,1233.0,2.0,1.0,2.0,1.0
89610,2.0,2.0,2.0,4.0,700.0,2.0,1.0,2.0,1.0
89612,2.0,2.0,2.0,4.0,800.0,2.0,1.0,2.0,1.0
89613,2.0,2.0,2.0,4.0,825.0,2.0,1.0,2.0,1.0
89614,2.0,4.0,2.0,4.0,1703.0,4.0,1.0,2.0,1.0
89615,2.0,2.0,2.0,4.0,3000.0,2.0,1.0,2.0,1.0
89617,2.0,4.0,2.0,4.0,4000.0,4.0,1.0,2.0,3.0
89618,2.0,4.0,2.0,4.0,3575.0,4.0,1.0,2.0,1.0
89621,2.0,4.0,2.0,4.0,783.0,4.0,1.0,2.0,3.0
89624,2.0,4.0,2.0,4.0,1677.0,4.0,1.0,2.0,3.0
89626,2.0,4.0,2.0,4.0,2200.0,4.0,1.0,2.0,1.0
89627,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
89628,2.0,4.0,2.0,4.0,1929.0,4.0,1.0,2.0,1.0
89629,4.0,2.0,2.0,4.0,225.0,2.0,3.0,2.0,3.0
89631,2.0,2.0,2.0,4.0,804.0,2.0,1.0,2.0,1.0
89633,4.0,4.0,2.0,4.0,1350.0,4.0,3.0,2.0,1.0
89634,2.0,2.0,2.0,4.0,400.0,2.0,1.0,2.0,3.0
89635,4.0,4.0,2.0,4.0,262.0,4.0,1.0,2.0,3.0
89636,4.0,4.0,2.0,4.0,799.0,4.0,3.0,2.0,1.0
89637,2.0,2.0,2.0,4.0,930.0,2.0,1.0,2.0,1.0
89638,2.0,2.0,2.0,4.0,2295.0,2.0,1.0,2.0,1.0
89639,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
89640,2.0,4.0,2.0,4.0,1866.0,4.0,1.0,2.0,1.0
89643,2.0,4.0,2.0,4.0,1700.0,4.0,1.0,2.0,1.0
89644,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
89646,2.0,4.0,2.0,4.0,680.0,4.0,1.0,2.0,1.0
89649,4.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,1.0
89650,2.0,4.0,2.0,4.0,592.0,4.0,1.0,2.0,1.0
89651,2.0,4.0,2.0,4.0,858.0,4.0,1.0,2.0,1.0
89652,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
89653,4.0,4.0,2.0,4.0,400.0,4.0,3.0,2.0,1.0
89654,2.0,2.0,2.0,4.0,3166.0,2.0,1.0,2.0,1.0
89655,2.0,4.0,2.0,2.0,875.0,4.0,1.0,2.0,1.0
89656,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
89658,2.0,2.0,2.0,4.0,1250.0,2.0,1.0,2.0,1.0
89660,2.0,4.0,2.0,4.0,833.0,4.0,1.0,2.0,3.0
89662,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,3.0
89663,2.0,2.0,2.0,4.0,3121.0,2.0,1.0,2.0,1.0
89664,2.0,4.0,2.0,4.0,700.0,4.0,1.0,2.0,1.0
89665,2.0,4.0,2.0,4.0,2375.0,4.0,1.0,2.0,1.0
89668,4.0,2.0,2.0,4.0,933.0,2.0,3.0,2.0,3.0
89669,4.0,4.0,2.0,4.0,250.0,4.0,3.0,2.0,3.0
89670,4.0,4.0,2.0,4.0,298.0,4.0,3.0,2.0,3.0
89671,2.0,4.0,2.0,4.0,11300.0,4.0,1.0,2.0,1.0
89672,2.0,4.0,2.0,4.0,100.0,4.0,1.0,2.0,3.0
89677,2.0,4.0,2.0,4.0,572.0,4.0,1.0,2.0,3.0
89678,2.0,2.0,2.0,4.0,3333.0,2.0,1.0,2.0,1.0
89682,2.0,4.0,2.0,4.0,3500.0,4.0,1.0,2.0,1.0
89683,2.0,2.0,2.0,4.0,500.0,2.0,1.0,2.0,1.0
89684,2.0,4.0,2.0,4.0,250.0,4.0,1.0,2.0,1.0
89688,2.0,4.0,2.0,4.0,466.0,4.0,1.0,2.0,3.0
89690,2.0,4.0,2.0,4.0,2800.0,4.0,1.0,2.0,3.0
89692,2.0,4.0,2.0,4.0,408.0,4.0,1.0,2.0,3.0
89693,4.0,2.0,2.0,4.0,700.0,2.0,3.0,2.0,1.0
89695,2.0,4.0,4.0,4.0,1785.0,4.0,1.0,2.0,3.0
89697,2.0,4.0,2.0,4.0,825.0,4.0,1.0,2.0,1.0
89699,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
89700,2.0,4.0,2.0,4.0,833.0,4.0,1.0,2.0,3.0
89703,4.0,4.0,2.0,4.0,719.0,4.0,3.0,2.0,3.0
89706,4.0,4.0,2.0,4.0,365.0,4.0,3.0,2.0,3.0
89708,4.0,4.0,2.0,4.0,1458.0,4.0,3.0,2.0,1.0
89709,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
89710,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,1.0
89711,2.0,4.0,2.0,4.0,167.0,4.0,1.0,2.0,3.0
89714,2.0,4.0,2.0,4.0,614.0,4.0,1.0,2.0,1.0
89715,2.0,4.0,2.0,4.0,733.0,4.0,1.0,2.0,1.0
89716,2.0,4.0,2.0,4.0,972.0,4.0,1.0,2.0,1.0
89717,4.0,4.0,2.0,4.0,925.0,4.0,3.0,2.0,3.0
89719,4.0,4.0,2.0,4.0,344.0,4.0,3.0,2.0,3.0
89720,2.0,4.0,2.0,4.0,985.0,4.0,1.0,2.0,3.0
89721,4.0,4.0,2.0,4.0,478.0,4.0,3.0,2.0,1.0
89722,2.0,4.0,2.0,4.0,316.0,4.0,1.0,2.0,1.0
89723,4.0,4.0,2.0,4.0,262.0,4.0,3.0,2.0,1.0
89725,2.0,4.0,2.0,4.0,353.0,4.0,1.0,2.0,3.0
89726,4.0,4.0,2.0,4.0,316.0,4.0,3.0,2.0,1.0
89727,4.0,4.0,2.0,4.0,316.0,4.0,3.0,2.0,3.0
89728,2.0,4.0,2.0,4.0,525.0,4.0,1.0,2.0,3.0
89729,2.0,4.0,2.0,4.0,1572.0,4.0,1.0,2.0,1.0
89736,2.0,4.0,4.0,4.0,479.0,4.0,1.0,4.0,3.0
89741,2.0,4.0,4.0,4.0,590.0,4.0,1.0,2.0,3.0
89742,2.0,2.0,4.0,4.0,436.0,2.0,1.0,2.0,1.0
89744,2.0,4.0,2.0,4.0,706.0,4.0,1.0,2.0,3.0
89748,2.0,4.0,2.0,4.0,394.0,4.0,1.0,2.0,3.0
89749,2.0,4.0,2.0,4.0,597.0,2.0,1.0,2.0,1.0
89750,2.0,2.0,2.0,4.0,1373.0,2.0,1.0,2.0,3.0
89755,2.0,2.0,2.0,4.0,1024.0,2.0,1.0,2.0,1.0
89758,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,1.0
89759,2.0,2.0,2.0,4.0,630.0,2.0,1.0,2.0,1.0
89760,2.0,4.0,4.0,4.0,1050.0,4.0,1.0,2.0,1.0
89761,2.0,4.0,2.0,4.0,1335.0,4.0,1.0,2.0,1.0
89763,2.0,4.0,2.0,4.0,1072.0,4.0,1.0,2.0,1.0
89764,2.0,4.0,2.0,4.0,834.0,4.0,1.0,2.0,1.0
89765,2.0,4.0,2.0,4.0,866.0,4.0,1.0,2.0,1.0
89767,4.0,4.0,2.0,4.0,1081.0,4.0,3.0,2.0,1.0
89768,2.0,4.0,2.0,4.0,966.0,2.0,1.0,2.0,1.0
89769,2.0,4.0,2.0,4.0,1388.0,4.0,1.0,2.0,1.0
89771,2.0,2.0,2.0,4.0,7705.0,2.0,1.0,2.0,1.0
89772,4.0,4.0,2.0,4.0,833.0,4.0,3.0,2.0,1.0
89773,2.0,2.0,2.0,4.0,750.0,2.0,1.0,2.0,1.0
89774,2.0,2.0,2.0,4.0,1833.0,2.0,1.0,2.0,1.0
89778,2.0,4.0,4.0,4.0,5000.0,4.0,1.0,2.0,1.0
89780,2.0,4.0,2.0,4.0,1394.0,4.0,1.0,2.0,3.0
89781,2.0,4.0,2.0,4.0,602.0,4.0,1.0,2.0,3.0
89786,2.0,2.0,2.0,4.0,1050.0,2.0,1.0,2.0,1.0
89788,2.0,4.0,2.0,4.0,660.0,4.0,1.0,2.0,3.0
89790,2.0,4.0,2.0,4.0,606.0,4.0,1.0,2.0,1.0
89791,2.0,4.0,2.0,4.0,532.0,4.0,1.0,2.0,1.0
89792,2.0,2.0,2.0,4.0,3466.0,2.0,1.0,2.0,1.0
89794,2.0,4.0,2.0,4.0,2874.0,4.0,1.0,2.0,1.0
89798,2.0,4.0,2.0,4.0,933.0,4.0,1.0,2.0,1.0
89799,4.0,4.0,2.0,4.0,188.0,2.0,3.0,2.0,3.0
89800,4.0,4.0,2.0,4.0,1575.0,2.0,3.0,2.0,3.0
89801,4.0,4.0,2.0,4.0,273.0,4.0,3.0,2.0,3.0
89803,2.0,2.0,2.0,4.0,642.0,2.0,1.0,2.0,1.0
89805,2.0,4.0,2.0,4.0,3200.0,4.0,1.0,2.0,3.0
89807,2.0,2.0,2.0,2.0,8000.0,2.0,1.0,2.0,1.0
89808,2.0,2.0,2.0,2.0,375.0,2.0,1.0,2.0,1.0
89809,2.0,4.0,2.0,4.0,330.0,4.0,1.0,2.0,1.0
89810,2.0,4.0,2.0,4.0,590.0,4.0,1.0,2.0,1.0
89811,2.0,4.0,2.0,4.0,903.0,4.0,1.0,2.0,1.0
89812,2.0,2.0,2.0,4.0,833.0,2.0,1.0,2.0,1.0
89813,2.0,4.0,2.0,4.0,558.0,4.0,1.0,2.0,3.0
89814,2.0,4.0,4.0,4.0,1133.0,4.0,1.0,2.0,1.0
89815,2.0,4.0,2.0,4.0,587.0,2.0,1.0,2.0,3.0
89816,2.0,4.0,2.0,4.0,0.0,4.0,1.0,2.0,1.0
89817,2.0,2.0,2.0,4.0,4750.0,2.0,1.0,2.0,1.0
89818,2.0,4.0,2.0,4.0,662.0,4.0,1.0,2.0,3.0
89819,4.0,4.0,2.0,4.0,642.0,4.0,1.0,2.0,1.0
89820,4.0,4.0,2.0,4.0,1039.0,4.0,3.0,2.0,1.0
89821,2.0,4.0,2.0,4.0,2050.0,4.0,1.0,2.0,3.0
89822,4.0,4.0,2.0,4.0,337.0,4.0,3.0,2.0,3.0
89823,2.0,2.0,2.0,4.0,1037.0,2.0,1.0,2.0,1.0
89824,4.0,4.0,2.0,4.0,1000.0,4.0,3.0,2.0,3.0
89825,2.0,4.0,2.0,4.0,822.0,4.0,1.0,2.0,1.0
89827,2.0,4.0,2.0,4.0,1050.0,4.0,1.0,2.0,3.0
89830,4.0,4.0,2.0,4.0,283.0,4.0,3.0,2.0,1.0
89831,4.0,4.0,2.0,4.0,650.0,4.0,3.0,2.0,3.0
89833,2.0,4.0,2.0,4.0,947.0,4.0,1.0,2.0,1.0
89834,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,1.0
89836,2.0,4.0,2.0,4.0,4200.0,4.0,1.0,2.0,1.0
89837,2.0,4.0,2.0,4.0,1429.0,4.0,1.0,2.0,3.0
89842,2.0,4.0,2.0,4.0,760.0,4.0,1.0,2.0,1.0
89843,2.0,4.0,2.0,4.0,3300.0,4.0,1.0,2.0,1.0
89845,2.0,4.0,2.0,4.0,631.0,4.0,1.0,2.0,3.0
